txid,input_index,script_type,pubkey_hex,r,s,sighash_type,z,ecdsa_valid
cd34549019817223beb066be9169c43dd39c900f00dfdecef3d1bc3faac514c2,1,P2SH,033b9b11831c2a8715763fc81830ba3149942d6ea7fa8932f3321a81c507b80cf2,b7dd933f5654d4996cc269ce7d5734e90107fa24d58b02a7fda62c2578217e4b,0e5302c930091f42549c1cd1a8e19dc6d3d0e93fc994b5ff1a4249b1656f747c,1,53f269a32b6bfe1a4a8d23e6321649746b4b46983a4ccf4a3057060edcb86517,true
cd34549019817223beb066be9169c43dd39c900f00dfdecef3d1bc3faac514c2,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,180860732319f4ec09f759c124d264175b5ef9a737bbcccafc8dc2d1a3242875,765c3c46bc06ddf4f88e06fbe09ad69857e0f278f03939e5cdc747006f00b688,1,53f269a32b6bfe1a4a8d23e6321649746b4b46983a4ccf4a3057060edcb86517,true
cd353ab9f290b08b4920c0627b5bf83af375f3f20b05e332db7cb38f9b93f497,0,P2SH,03b932b7b559ff0dfa7e8c35d813a81c283c0da22f370c31c4c4d7172a644d2970,70590805011744ddaee65478a3c79c5731c9a184032c3710da4fd77167b4c83f,61c079a2d11272da5d351900dc750bd78673679914dd8107211f79bd007ab5f2,1,d2d9cb21bd357f3d99db9f058e7ca9e2b8d43a7aa64886394c944eb2fd6bcbfd,true
cd353ab9f290b08b4920c0627b5bf83af375f3f20b05e332db7cb38f9b93f497,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,03a6d14006ecd6f82fd4f37bade86f24c112e05c9e49c245037bb07df1b671ab,6c174a8e052dd6958f0697ea113f9793a5f1556eafc898dd73f763b9793e9330,1,d2d9cb21bd357f3d99db9f058e7ca9e2b8d43a7aa64886394c944eb2fd6bcbfd,true
cd353ab9f290b08b4920c0627b5bf83af375f3f20b05e332db7cb38f9b93f497,1,P2SH,03b932b7b559ff0dfa7e8c35d813a81c283c0da22f370c31c4c4d7172a644d2970,646cb4ffa2022bd425b5b41e777d73416a20f2e1e84cf49107662f0cfcb8d6a2,2d05755f814a86a8c05fb3c308b7e7c9df390c7fb943af0e9f1eb8574c935aab,1,b9189bf2f581bacd13d5434d8a37b432f2616e9c6ad80d654cd2e7a190cda900,true
cd353ab9f290b08b4920c0627b5bf83af375f3f20b05e332db7cb38f9b93f497,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,a0c1c2487270abbe0d11fe96375c0399fba29db920f6a150d277856d52a738a1,5234b8f770fb7d10e932544a3de90d1625277c55a7eded846c58e68c7eb66802,1,b9189bf2f581bacd13d5434d8a37b432f2616e9c6ad80d654cd2e7a190cda900,true
cd43da2ff0194f68c96772f7be2bbfebd68c0083ad43fbb2b3d8735f77421613,0,P2SH,02978d903f75496573f62ecb944f837ec1d02b4753bf53f5a513fa0273b7f3cf5e,31e9f71beb8290c2c45c849a95d31c0d23d12c793c929c69cb8ce90b4db0b54a,2c180c4b84166e0ab59f6076273dd25230c6690b4ea70eb5ab1586d6bc81c434,1,a7e3b1ecbc98f8dd3fc4a69a7dbc7422c520cc2cbf5ce9ee7ef4d9203139b5e0,true
cd43da2ff0194f68c96772f7be2bbfebd68c0083ad43fbb2b3d8735f77421613,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,c1e4c6c8cbd42e6498729a63913fbfda590e24c87e21cbd2b99ad59a04d42867,71d1c1180194b64c686cd3884954e794d50bd3477b5294a2ac0d7e458c367293,1,a7e3b1ecbc98f8dd3fc4a69a7dbc7422c520cc2cbf5ce9ee7ef4d9203139b5e0,true
cd43da2ff0194f68c96772f7be2bbfebd68c0083ad43fbb2b3d8735f77421613,1,P2SH,02978d903f75496573f62ecb944f837ec1d02b4753bf53f5a513fa0273b7f3cf5e,b06b39b49192b10872f2646149766aadeb79c4ec6ac6c6e17feecf7342026436,567b8ad2270295e8ec658c7aa31ac811b8294742fe2c2004289327d4b1671f72,1,c1a72d389e188abcea12cd1327b59195d1e2a2dc26171ce7d8cbec4763a53ac0,true
cd43da2ff0194f68c96772f7be2bbfebd68c0083ad43fbb2b3d8735f77421613,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,4f40fcc9eeca865ed5a7e548658cc45caf5a68cf8adbb1285bfa6da9bdb06c95,41d0c92f49dad44f8f9655133152394e81fa354ff4b80e2ccb9f001eded9c5e2,1,c1a72d389e188abcea12cd1327b59195d1e2a2dc26171ce7d8cbec4763a53ac0,true
cd4bc5e2b1cf2c94a3404b3740d5d4a2f360a0a965866f691cd86b1e8713bfb3,0,P2SH,03179cb1962efa1df290eb32bc191a9cac39f23f1fdf9d0c5c1d986f9521380031,0add4be52054b6223b20513b1ccf17843d6d6f63bfa5c346b63743ad011199ab,0c67bdcb37015406f5695a13d77350682c087c92787ceb35fc6fd4df3f93a2d4,1,881c620cd1ffa30a18545ad79a04d934b479d79242548efa3ea3178552da7a10,true
cd4bc5e2b1cf2c94a3404b3740d5d4a2f360a0a965866f691cd86b1e8713bfb3,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,47c581fb7f1c0b6e1ea91c33c1fb07d1f04a34f1477c6b2849634b506f9ccc32,1a16c06e17fda90bf517d62d2a406621e64218b638665997c633f6e333dd71fb,1,881c620cd1ffa30a18545ad79a04d934b479d79242548efa3ea3178552da7a10,true
cd4bc5e2b1cf2c94a3404b3740d5d4a2f360a0a965866f691cd86b1e8713bfb3,1,P2SH,03179cb1962efa1df290eb32bc191a9cac39f23f1fdf9d0c5c1d986f9521380031,90a4c559fb48a36f8e2be781556c5f978c8ef8ff741bad59898ed27e724fc503,3aae54cfc8db7358812bbea77945a7fdcaf4332d377b4228dac1aabcb748cc63,1,16c509549f8aa73c38fa9c287bc22793f9a3b72bc14c2e46fba4f158de15be4a,true
cd4bc5e2b1cf2c94a3404b3740d5d4a2f360a0a965866f691cd86b1e8713bfb3,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,5808714d2929fdc0ca6cc5f91e8988eb022d12e0f95a8c01dc4ece652ed7dd36,1f9adeda9a39795ea47dcb349ab9fc68662abeed25fa1fea9c78e48f71abe75f,1,16c509549f8aa73c38fa9c287bc22793f9a3b72bc14c2e46fba4f158de15be4a,true
cd4ebfcfcc3c6494d2e0495cdd35e344b63ad8d81f6f6ef47afc165bfb5f8033,0,P2SH,0200f4baa8c394196d7bf4ec7a1d1c894446975cf0350390a70927303e448f4fe4,6c40be6dfd33065049982c0e44c3db776ea07751b3536b53eb0af400be5b9d3e,1243ab73062c9ea71b09038c4f92c78e1c9e9779fe2e0dad574c0123e2623699,1,0e722fbe2c76b90b545d3555aece5f43dc13019a5967e8c74512ba0ae83612db,true
cd4ebfcfcc3c6494d2e0495cdd35e344b63ad8d81f6f6ef47afc165bfb5f8033,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,348ed53111f86521568ccbb1fef6b83255846e305b7b793a9b49106d8d8b0555,2eb34bd0d5efb1d389c44928fcce34d6e2a22345ffaa574ccf81e8e0f586c842,1,0e722fbe2c76b90b545d3555aece5f43dc13019a5967e8c74512ba0ae83612db,true
cd4ebfcfcc3c6494d2e0495cdd35e344b63ad8d81f6f6ef47afc165bfb5f8033,1,P2SH,0200f4baa8c394196d7bf4ec7a1d1c894446975cf0350390a70927303e448f4fe4,247d88e86f2a119b2698fd812f85066eb4fad00377ad0b3abb5bb843fa99fe64,39dd498dec2c8a22d2bbb0d66086ec67e69e95908ce7a259d17d58bf0ea06e9f,1,b30dc569149c57629dbd7389c0feffc22348ea91595526a13be58e18488aa643,true
cd4ebfcfcc3c6494d2e0495cdd35e344b63ad8d81f6f6ef47afc165bfb5f8033,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,ea0acbc29a0d2e8a661360c3862e84da11463419cb3af155c65fae63a7b4d258,43ed9e3cabc66ef0e4efbb71e75d146af851a943e546d9ba75cac3dc42a3c787,1,b30dc569149c57629dbd7389c0feffc22348ea91595526a13be58e18488aa643,true
cd554cbee653a61c5af59b5d994c0bc1e17dad53b7f7518c1972a860d7fb449f,0,P2SH,03d75db66610277c1f4b59eb839c727159e07bc4c0bf333649ce8c125fe884b708,7877606ec506ca396863c210b1739d5ce25c5e5fddb46fa23108c929b6948e24,7c4a5ced907ee922bf06a921e23ef8801769d9feb932fd586b45e015824c459d,1,9cf9519bb87d9bbb2c064b4471ef4179659eb3a7579c09cc0bfa693547326d1b,true
cd554cbee653a61c5af59b5d994c0bc1e17dad53b7f7518c1972a860d7fb449f,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,5914ce275a2473a704d1d555ec3395528f0c5c14ac83603f4c389b9d2dd4c566,7f8ae5b28298d3c493d635f329df21f6cc87f9b1722a6c5d8af315c8060a381b,1,9cf9519bb87d9bbb2c064b4471ef4179659eb3a7579c09cc0bfa693547326d1b,true
cd58bdcd50064966cba640e4981e6c788c49ec58698fb6276b19eeac268e2528,0,P2SH,0274a618309b6d2e03d3cc12df7c203b31aa10a20afa1f137fc9ce8bc56054cadf,dffd6187b7ff1d7cce802dae6ccdeea823f22411ba85dc788d379a1b6bce399f,1024b2eaba9a49d78a309272dafad061eb5ef6b09adfee34976c796062fc4049,1,6880b91022a136fafc51d5b08e0342d788c5306e85fc2147820dde1d3197a266,true
cd58bdcd50064966cba640e4981e6c788c49ec58698fb6276b19eeac268e2528,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,2ceb4526a4a985885bc1a37e5fdfba5c0ea5549cbf74e28df3fba48109d578f4,697b05ecf587c42212dece199db4aac330402951f645dfad564aa294a0acd549,1,6880b91022a136fafc51d5b08e0342d788c5306e85fc2147820dde1d3197a266,true
cd58bdcd50064966cba640e4981e6c788c49ec58698fb6276b19eeac268e2528,1,P2SH,0274a618309b6d2e03d3cc12df7c203b31aa10a20afa1f137fc9ce8bc56054cadf,90cc5b01b2482361f2234a34b3fdf502df3b479466a62122500a2aab7d430e01,1078a241e12555e53600af9b6d4fef9943e02008a4abee39131f0303b0388d73,1,6190d176f6ae5afb423cb4e8af63e2e9f26b547bc6eec4177443705ef77a4046,true
cd58bdcd50064966cba640e4981e6c788c49ec58698fb6276b19eeac268e2528,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,44a0183fb9b7534570e4a46554691c316e40052e73e115a210e3f0084c5bdb61,6f37c1425d923e27044a5b4d18d5718ddf0ce442d426b4b37275517643dc2e6d,1,6190d176f6ae5afb423cb4e8af63e2e9f26b547bc6eec4177443705ef77a4046,true
cd5cad90e79054e12ea6a00cc399bcc6564cbd063e27d2e5aa43d747f6110398,0,P2SH,0281cb4cf2b257fb9ff8ab9a463d438358aa48eb76a89a8675124bce5685ccf6b1,acb87ebbbea510072d94f091513e0bb83d7f5ed10590b594cccc8d12af2db1bf,69b322e1cd3deb778248a351a5446f2fb90fa6856238d568a2ae3511685752df,1,d8801b06c7d8773ad7399a94cfdce8017f7d73b3c65667111e211c95c56c57f9,true
cd5cad90e79054e12ea6a00cc399bcc6564cbd063e27d2e5aa43d747f6110398,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,3267a97fc5d0611e8896d2af22af6e7a595bd3bba72372613c06431b5bd4e552,45a427cba68571b1ec9e5c93deb8d1dcbab9024d442ac88613f2a4af13e02921,1,d8801b06c7d8773ad7399a94cfdce8017f7d73b3c65667111e211c95c56c57f9,true
cd5cad90e79054e12ea6a00cc399bcc6564cbd063e27d2e5aa43d747f6110398,1,P2SH,0281cb4cf2b257fb9ff8ab9a463d438358aa48eb76a89a8675124bce5685ccf6b1,477f80de29bef187582a7abfff5a936b2268cf90a640acab7110ef42a15a112b,0f0bd4290689713ce0fe8faa51a1a673c2c7130c6c25f32773a7828d6e844d2b,1,6496889d5f52956a14e3c69e8efa0cb31f9946c5bd04e089dab63e68b016ff79,true
cd5cad90e79054e12ea6a00cc399bcc6564cbd063e27d2e5aa43d747f6110398,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,ed47dbab4cecaa12499347d3cbd10494551ccbf3f149ab7450f482b1513ed5ca,7d405472dd8422a807bbe1889a0a4b875b3521e46bf141870cdcc13123e3058a,1,6496889d5f52956a14e3c69e8efa0cb31f9946c5bd04e089dab63e68b016ff79,true
cd669f508185ae9479860d1c58cd7b5ea9d5d030cac9ef9eae022c6daec4200d,0,P2SH,036816eacc93451cad3f3ebefbb98cd54d8fe6f1af4b0e4873ee3e8cce5b9c4595,4267318e65b7bc4a7e5b4344595a6f43d3e00814f582038cd2958438ca294688,412dc8fd00933abf2727ca14b1e262dec161871a7f5a5a0fddd16660e49881cf,1,cc2cd4837ace911333dc311b1c68e11fa813dbd987c7c153d53bc8cb5613fe44,true
cd669f508185ae9479860d1c58cd7b5ea9d5d030cac9ef9eae022c6daec4200d,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,7d8eb109f1fd5121ae570aaab703f66f57475ae8d8d5239f68ff0b03681a957e,10d5a5de5acfb7bdb090eadbb2afedecf69ee50333e7287ec15f31a76a15704e,1,cc2cd4837ace911333dc311b1c68e11fa813dbd987c7c153d53bc8cb5613fe44,true
cd669f508185ae9479860d1c58cd7b5ea9d5d030cac9ef9eae022c6daec4200d,1,P2SH,036816eacc93451cad3f3ebefbb98cd54d8fe6f1af4b0e4873ee3e8cce5b9c4595,c2f12d2d472806f7cf1245e3af31badbc8b00fa79818b11a23be99e36e59c813,02771647dbc7a03cf6f582e1123acc476a63c6c278713728ce7a0a5a1ca9ed8d,1,504bed0eb4cd018628f39f2e7fd42c5edf76cb280302b49f708f695c4c7c0976,true
cd669f508185ae9479860d1c58cd7b5ea9d5d030cac9ef9eae022c6daec4200d,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,31ae5eb42ee06d00024769878e8fcae59b39e6fea3f8b6a2bccaab1e1f10fe18,076c04e5fb4505e7d64ab7a8776ec17e349fbc6377e9d929feccf2ddc4a498a6,1,504bed0eb4cd018628f39f2e7fd42c5edf76cb280302b49f708f695c4c7c0976,true
cd69a7039ed86f9f80d7adbe1aaf8b6c8b2bd0fe592b2924621c9666663a8ec7,0,P2SH,033fe39a1cc04d0d8a05fb73a74368abcbadfcb6bea6ef3ac49fa76da8b94e5fd7,9837c0dd2712af3187ea0b4ee6e1f7c1a443ca501c5f3bf92713431a9c1075e5,5b1428bc265718b1ca9fc23fda5cf262d2a296a4757f681f7cfa6223300e3974,1,34148516c94acd30d1601d2f0ee4ca7d22c3d9fd3740880121c9c8f38be7a2c1,true
cd69a7039ed86f9f80d7adbe1aaf8b6c8b2bd0fe592b2924621c9666663a8ec7,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,12074e6f863071b0a20317e757782bdd5466aa0ba7d221683e70b1ded1114ee0,09a54286ffab18115f92c5fc368b19607bb5a02b51994f91a660163bbb706141,1,34148516c94acd30d1601d2f0ee4ca7d22c3d9fd3740880121c9c8f38be7a2c1,true
cd69a7039ed86f9f80d7adbe1aaf8b6c8b2bd0fe592b2924621c9666663a8ec7,1,P2SH,033fe39a1cc04d0d8a05fb73a74368abcbadfcb6bea6ef3ac49fa76da8b94e5fd7,9263f35658aba66996029f4e342ec5d2d3d82e00332a0c03b3f5a48312d4be2a,6fd77f2bcd1ca6648947251ecd54bd79c4059531a9705c64552a1ed7df338c35,1,c1fd05e46910f51f7a71a7e63f04a1442dc02844b79dc0b527bc72088ecb001c,true
cd69a7039ed86f9f80d7adbe1aaf8b6c8b2bd0fe592b2924621c9666663a8ec7,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,ce5012dee38e97161638f3c07804c21779385bca5282bdbd8d4a4789f0cff339,045d0ee556f955cfd1f812a7a9f7522203a3da4cbc4c3a1dc280473240044c1e,1,c1fd05e46910f51f7a71a7e63f04a1442dc02844b79dc0b527bc72088ecb001c,true
cd6f04a2830addda6db0cb718b7b1580ca0f092e969cfb6278985a98cd27d037,0,P2SH,02684ef776a7ee36fbc83ded47e7b3b00fb8b6759bb9e6a5d7f126ab6487d7d7c7,4604acedaf2b8e568eb77e001c8af8877da473c06ef9d3c7fa92d57c8d8f27ee,4c0812f4740a7607ca2e6715b4d70ae81bde3f95c3e2721ebebf768d3eae26c8,1,a2c70fa4b477b0f11757f4666334e7e31c906857a37807782c270152c1baa90c,true
cd6f04a2830addda6db0cb718b7b1580ca0f092e969cfb6278985a98cd27d037,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,261b0bc3d52476f735eb7c890aaf0eb64b0a8deef83b93b1d1439cacc2b262e1,747072af2dcd810b702503205bca2ecd5d330250ae92efff1d36e25ee4983ed6,1,a2c70fa4b477b0f11757f4666334e7e31c906857a37807782c270152c1baa90c,true
cd6f04a2830addda6db0cb718b7b1580ca0f092e969cfb6278985a98cd27d037,1,P2SH,02684ef776a7ee36fbc83ded47e7b3b00fb8b6759bb9e6a5d7f126ab6487d7d7c7,2672c9fa33b1b70698a813c1482b4184a69366556b01e9a12d9a6238c8c65200,0454ea309730500a614a49063c6f948e6dea82bca2a1b66195058e10b2bfb742,1,c43ce816c93313a62d8d49edede6d1b1db953767980652e08443f4f23280a0b1,true
cd6f04a2830addda6db0cb718b7b1580ca0f092e969cfb6278985a98cd27d037,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,16a0b348ea624ac050fc4961b6678e8a03ddbb9a07b2bd2e130cc87ef7d13106,42c0f3d34e91a45e3dcce7b3dbd98f2bb9beebb128ca947e50a558aadeca459d,1,c43ce816c93313a62d8d49edede6d1b1db953767980652e08443f4f23280a0b1,true
cd83a6cba2c78b0c5feb7ad249b8ca290aaa58ea4ebaaea05933e1c757663e39,0,P2WPKH,02335c8d2fad3ef3071f3f4d09528256b5d1718bdbf1e5fbfb47d825a231c711b1,5eccaddd6e28e6a5a50b9459b0a318b29b941b48ffcdbb2d67b9d30c4770ffd6,06c607fc6e57a62cccba48d6b7c6ec343a0c428ca1f64afa4e6614a818b62888,1,4c762113803841dc272c4b7b0feb4838b160eb522aed6ae65bac9995a70c85fa,true
cd861b473f4c91daa4e930a83ebf9f23a500266b6aebc480c53b30473173c0e3,0,P2SH,033b9b11831c2a8715763fc81830ba3149942d6ea7fa8932f3321a81c507b80cf2,06b03c08f5c36a4372cf43552cc9d978d8d14920545ea08150e033f5997d5175,7e1bc0b9d43aed24eba4c921144aee2da26ab38c3ee5a738586314f384d9db77,1,aee9a5e8f27255e3af43dd02387d863ac5f0ae471b3dfd2dcd031b2a2aaab4c0,true
cd861b473f4c91daa4e930a83ebf9f23a500266b6aebc480c53b30473173c0e3,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,39745eaa5ad5b2fe6c9c436283188dfaaea62dc8fee32121f4c6637330624229,31081eb57f3f983cb8dde1b88bf3e9e7d900f41228ba9152b31ac7fc876fa5d3,1,aee9a5e8f27255e3af43dd02387d863ac5f0ae471b3dfd2dcd031b2a2aaab4c0,true
cd861b473f4c91daa4e930a83ebf9f23a500266b6aebc480c53b30473173c0e3,1,P2SH,033b9b11831c2a8715763fc81830ba3149942d6ea7fa8932f3321a81c507b80cf2,2a3cd2feaadadee5a047d312ca3b4c5c322ed508519b67cd6bf2d4310c222191,6573dd9080fe1757594e2f01b6a4ce6d4cd2785aafed7353f6d8712a20af9595,1,3de05b2016b74bdfaab21257ee6f225fa3f4eb90cf2bd0bdb650df981f70bd46,true
cd861b473f4c91daa4e930a83ebf9f23a500266b6aebc480c53b30473173c0e3,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,a06e803e58470b0c79f89d8fff72fc5c7a979696f6e01ae37dcbd06a66fc66c7,7c00b343dab46d3a65084d770bbd92622180a92ddd385c500dd9e5fe8a53fcfa,1,3de05b2016b74bdfaab21257ee6f225fa3f4eb90cf2bd0bdb650df981f70bd46,true
cd908d9c366e93f4c029b539364fc1a1dc91d04a252033c5e6acf1780935749b,0,P2SH,0250d3096e178b75dcc9c65f61de5ccb06d1fe191ee8803add53412404fdc27682,7de5295236416d8e4b702ccb1047a09db16f84b5ed8916f4b28eeb17f26a1bd9,1fae487216c846e0ba9299d7bd4e21003754882af589e89efbc5ffd86613c0ac,1,1b96b639f13702d74a53b1e19818b878900e5680972335743c6f2fd3db10b599,true
cd908d9c366e93f4c029b539364fc1a1dc91d04a252033c5e6acf1780935749b,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,2e838a02f791893212e1d2789da8e777be1005ebb38f40c8427c7ea779b36c9a,086afabf684799f2da550d358a59bd1d67ed60e2654acf3d5753c478cdb3398a,1,1b96b639f13702d74a53b1e19818b878900e5680972335743c6f2fd3db10b599,true
cd908d9c366e93f4c029b539364fc1a1dc91d04a252033c5e6acf1780935749b,1,P2SH,0250d3096e178b75dcc9c65f61de5ccb06d1fe191ee8803add53412404fdc27682,b6690c641b21316f4bc28b12cadc19181d233f1a9d0d1ac6115143694fe24659,50308d699b93dd15877217c90b30a743c1b5952dfd179abd844514ae021afd30,1,48f393d1c08ab28158f7d3f1c86ec21cecd45c3b2b8c4fb976c2bce0e32d1c73,true
cd908d9c366e93f4c029b539364fc1a1dc91d04a252033c5e6acf1780935749b,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,21f42b358e41dd9e77cad1c49800604ce28b0f0aaf20b4ea9d88e682899c641b,1d527a3ff95cadd7b0bea4594db509951d3a9b98bb671ce03077db07853435f0,1,48f393d1c08ab28158f7d3f1c86ec21cecd45c3b2b8c4fb976c2bce0e32d1c73,true
cd9d739fc499be87f391616d8124bb0baa379f220a846444bc0a301797cfe9a2,0,P2SH,030318da41145fc3a425ded294af16c5ef81c5914d25f6ff1cdc5d21499dba52b2,e40dcfa34a33dc47dee9d59148dd776955fe3020b4602456d79cd0b1b4f4189f,5709b28fda377e9ac13a783f2e5d4ded8e1b12be06828a55e9ca89d80d1bf1cb,1,e7e7f0fc0a0cdb3b9f8ebeb6d4b0bff5293c8a8990a7c612546e7b5dfff53487,true
cd9d739fc499be87f391616d8124bb0baa379f220a846444bc0a301797cfe9a2,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,cbcc08b17d8224846cfeda2b07ff6c8399857e7166e2df41ac68d000420781d6,2d15f7560347bb07ce5723483d05c3b04240e183c533aec1960b3db860cde057,1,e7e7f0fc0a0cdb3b9f8ebeb6d4b0bff5293c8a8990a7c612546e7b5dfff53487,true
cd9d739fc499be87f391616d8124bb0baa379f220a846444bc0a301797cfe9a2,1,P2SH,030318da41145fc3a425ded294af16c5ef81c5914d25f6ff1cdc5d21499dba52b2,c1c2346824235b6b8846d5c3cdc4f9fba871c1809cd86fe6673bd9b3a4df9b00,5cd8498f0014dc5b23b53cc15ff7e82057034d7e681d4185fb7cf8eaed2803b7,1,ee3d5e12a2ac7b92c2f91c9fc971fe1fab5cd03d77c38c996e74a858dbb543fc,true
cd9d739fc499be87f391616d8124bb0baa379f220a846444bc0a301797cfe9a2,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,224865e99e245b9ea2ff67f88c42356ffe3bda9b64a5df4685718cf3e4401e6a,1a3a3b5c2bad634e6c414cd6f0f5401a5bc120e59f4ffce8c45da7562177bdca,1,ee3d5e12a2ac7b92c2f91c9fc971fe1fab5cd03d77c38c996e74a858dbb543fc,true
cdab614a92ebd787d983e3cf6692d20da86c622c9c063caf9c25005d2d18131e,0,P2SH,029e09970a588a190a6d1707c4ea5983d8dc32255f30624e78a81cb6d6d78fdcc8,2d0c857eb90c55083080a4ad8eb094edfb385d6124c93776a7457cb4c1890a53,64c21df5f54e70ca61a7f57bfbc26cf479c7975efbcc521faef2af07f9c749bd,1,6938b7358e4a566e31ba82fe23855387a301d5501d5dc82ba4f80a5be41caaf6,true
cdab614a92ebd787d983e3cf6692d20da86c622c9c063caf9c25005d2d18131e,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,ffdca2a81536a73cca8946b491c6a4f9a790c2a94fde2ca5cda20a5a64494661,1128a7ec4c051286b02f75d7fc5de4addbdc7cb46a64879abd8f3d9ebbed9c3f,1,6938b7358e4a566e31ba82fe23855387a301d5501d5dc82ba4f80a5be41caaf6,true
cdab614a92ebd787d983e3cf6692d20da86c622c9c063caf9c25005d2d18131e,1,P2SH,029e09970a588a190a6d1707c4ea5983d8dc32255f30624e78a81cb6d6d78fdcc8,0fd6fa5ead3dc1a3011c9f13e62cbe1dc50b72b0dbc263d79be5bf1b9f6e3244,1bf2bc9bbc9eebfdd9172c30e44780d9430978f81f92facf854da575f6505422,1,bdfd0b6354b565aad3056e84719955de92bdadb16996cf852250dffdd658dd13,true
cdab614a92ebd787d983e3cf6692d20da86c622c9c063caf9c25005d2d18131e,1,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,6c8210b118971aab85a9fa83be82bbea8515213cc18c19cf049367a87b779180,5d3e626b748f79b4102fda96d658c96a10b42ba256f91575b746c52becd5edba,1,bdfd0b6354b565aad3056e84719955de92bdadb16996cf852250dffdd658dd13,true
cdb77d3e670a71ca4ff84c8f4015ce540e640b5c3bb32b6eb36ec559d1011d76,0,P2SH,026ed5c1ee36d5435d23af70fce35bf280fb1038f4c1ce982f0687bb234015790b,1e4288a285fa9be5660841cd3bf179b0688e50504a665f26eb2eb3c88f4ef192,460e534ec6de3e85990c224ae1a96f562a373c699635909a7ba8c2627e0ca4c9,1,3c54d35fba75cc2b6ac8bd4524ac6960a55c7349e2f948a0e1e198f286fc408c,true
cdb77d3e670a71ca4ff84c8f4015ce540e640b5c3bb32b6eb36ec559d1011d76,0,P2SH,03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23,e1633b9584505540f48e60da228fe89e2157ccc7c1ba11c1020a34ac86f7456f,5c1cfd110ee11e8599b54ba039dd499f4a5d87c7da60e48c3011b2ca28329f02,1,3c54d35fba75cc2b6ac8bd4524ac6960a55c7349e2f948a0e1e198f286fc408c,true
cdb77d3e670a71ca4ff84c8f4015ce540e640b5c3bb32b6eb36ec559d1011d76,1,P2SH,026ed5c1ee36d5435d23af70fce35bf280fb1038f4c1ce982f0687bb234015790b,2bc462d904d833149c6148d68503be9f9d41f2294a01f6037ef61671b677e2b9,45f07564068cf805f2065681c5416536c0f1d051ebe69b8a559593224478e65b,1,82ba54873e2cadb3dcce668ee59bac40582d29aa281b250df80ac36a81809bbc,true
